_id;link;name;source;time
5e9c6face07c0197bc24df92;https://lenta.ru/news/2020/04/19/bk55/;В российской церкви напали на журналистов во время литургии;lenta.ru;2020-04-19 13:24:00
5e9c6face07c0197bc24df93;https://lenta.ru/news/2020/04/19/luk/;Лукашенко уверовал в безошибочность Белоруссии в борьбе с коронавирусом;lenta.ru;2020-04-19 13:22:00
5e9c6face07c0197bc24df94;https://lenta.ru/news/2020/04/19/ivl/;Реаниматолог ответил на самые популярные вопросы об аппарате ИВЛ;lenta.ru;2020-04-19 12:51:00
5e9c6face07c0197bc24df95;https://lenta.ru/news/2020/04/19/zvr/;Появились новые подробности о состоянии Заворотнюк;lenta.ru;2020-04-19 12:42:00
5e9c6face07c0197bc24df96;https://lenta.ru/news/2020/04/19/500percent/;Россиянку заставили вернуть долг под 600 процентов;lenta.ru;2020-04-19 12:26:00
5e9c6face07c0197bc24df97;https://lenta.ru/news/2020/04/19/orchid/;Миллионы орхидей уничтожили из-за пандемии коронавируса;lenta.ru;2020-04-19 11:52:00
5e9c6face07c0197bc24df98;https://lenta.ru/news/2020/04/19/pamagiti/;Жириновский потребовал от миллиардеров помочь россиянам;lenta.ru;2020-04-19 11:01:00
5e9c6face07c0197bc24df99;https://lenta.ru/news/2020/04/19/hvatitotdyhat/;Во Франции футболистов сравнили с рабочими и призвали возобновить сезон;lenta.ru;2020-04-19 16:17:00
5e9c6face07c0197bc24df9a;https://lenta.ru/news/2020/04/19/bigmoney/;Названы любимые города российских олигархов;lenta.ru;2020-04-19 15:42:00
5e9c6face07c0197bc24df9b;https://lenta.ru/news/2020/04/19/blood/;Раскрыты новые тяжелые последствия коронавируса для организма;lenta.ru;2020-04-19 15:38:00
5e9c6face07c0197bc24df9c;https://lenta.ru/news/2020/04/19/vasnetcovabiathlon/;Российская биатлонистка показала 11 упражнений для тренировок в подъезде;lenta.ru;2020-04-19 15:18:00
5e9c6face07c0197bc24df9d;https://lenta.ru/news/2020/04/19/siluanov/;Назван срок истощения российской «кубышки»;lenta.ru;2020-04-19 15:14:00
5e9c6face07c0197bc24df9e;https://lenta.ru/news/2020/04/19/back_to_norma/;Предсказан срок возвращения погоды в Москве к климатической норме;lenta.ru;2020-04-19 15:00:00
5e9c6face07c0197bc24df9f;https://lenta.ru/news/2020/04/19/pilot/;Пилот МиГ-31 ВКС России снял на видео встречу с истребителем НАТО;lenta.ru;2020-04-19 14:39:00
5e9c6face07c0197bc24dfa0;https://lenta.ru/news/2020/04/19/cash/;В США связали увеличение количества наличных у россиян с обращениями Путина;lenta.ru;2020-04-19 14:20:00
5e9c6face07c0197bc24dfa1;https://lenta.ru/news/2020/04/19/not_easy/;Песков рассказал о непростом решении Путина;lenta.ru;2020-04-19 14:16:00
5e9c6face07c0197bc24dfa2;https://lenta.ru/news/2020/04/19/not_easy/;Песков рассказал о непростом решении Путина;lenta.ru;2020-04-19 14:16:00
5e9c6face07c0197bc24dfa3;https://lenta.ru/news/2020/04/19/not_easy/;Песков рассказал о непростом решении Путина;lenta.ru;2020-04-19 14:16:00
5e9c6face07c0197bc24dfa4;https://lenta.ru/news/2020/04/19/easter/;Охлобыстина заметили на пасхальной службе «для избранных» в Москве;lenta.ru;2020-04-19 13:16:00
5e9c6face07c0197bc24dfa5;https://lenta.ru/news/2020/04/19/treningnestandart/;Боец ММА использовал зараженных коронавирусом для силовой тренировки;lenta.ru;2020-04-19 12:53:00
5e9c6face07c0197bc24dfa6;https://lenta.ru/news/2020/04/19/izbili/;Задержаны избившие фельдшера с анализом на коронавирус россияне;lenta.ru;2020-04-19 12:41:00
5e9c6face07c0197bc24dfa7;https://lenta.ru/news/2020/04/19/johnson/;В правительстве Великобритании оказались недовольны «не воюющим» Джонсоном;lenta.ru;2020-04-19 12:28:00
5e9c6face07c0197bc24dfa8;https://lenta.ru/news/2020/04/19/fanatanglclub/;Пятилетний фанат английского клуба предложил другой команде деньги за игрока;lenta.ru;2020-04-19 11:35:00
5e9c6face07c0197bc24dfa9;https://lenta.ru/news/2020/04/17/gref/;Задайте вопрос Грефу для эксклюзивного интервью на ресурсах Rambler Group;lenta.ru;2020-04-17 09:00:00
5e9c6face07c0197bc24dfaa;https://lenta.ru/news/2020/04/19/cases/;В России выявили свыше шести тысяч новых случаев заражения коронавирусом;lenta.ru;2020-04-19 11:10:00
5e9c6face07c0197bc24dfab;https://lenta.ru/news/2020/04/19/week/;Число случаев заражения коронавирусом в России увеличилось почти втрое за неделю;lenta.ru;2020-04-19 13:10:00
5e9c6face07c0197bc24dfac;https://lenta.ru/news/2020/04/19/avral/;Кремль заявил об авральном времени в России;lenta.ru;2020-04-19 15:10:00
5e9c6face07c0197bc24dfad;https://lenta.ru/news/2020/04/19/48/;В России за сутки умерли 48 зараженных коронавирусом;lenta.ru;2020-04-19 11:23:00
5e9c6face07c0197bc24dfae;https://lenta.ru/news/2020/04/19/easter/;Охлобыстина заметили на пасхальной службе «для избранных» в Москве;lenta.ru;2020-04-19 13:16:00
5e9c6face07c0197bc24dfaf;https://lenta.ru/news/2020/04/19/njhf/;В Кремле назвали возможный срок выхода на плато по коронавирусу;lenta.ru;2020-04-19 13:51:00
5e9c6face07c0197bc24dfb0;https://lenta.ru/news/2020/04/19/putin/;Путин обратился к россиянам;lenta.ru;2020-04-19 09:14:00
5e9c6face07c0197bc24dfb1;https://lenta.ru/news/2020/04/19/nyu/;Ахеджакова в образе Дон Кихота и ищущая русской любви китаянка появятся в Okko;lenta.ru;2020-04-19 07:00:04
5e9c6face07c0197bc24dfb2;https://lenta.ru/news/2020/04/19/nyu/;Ахеджакова в образе Дон Кихота и ищущая русской любви китаянка появятся в Okko;lenta.ru;2020-04-19 07:00:04
5e9c6face07c0197bc24dfb3;https://lenta.ru/news/2020/04/19/panikausa/;Американский фигурист рассказал о панике в США из-за коронавируса;lenta.ru;2020-04-19 14:10:00
5e9c6face07c0197bc24dfb4;https://lenta.ru/news/2020/04/19/week/;Число случаев заражения коронавирусом в России увеличилось почти втрое за неделю;lenta.ru;2020-04-19 13:10:00
5e9c6face07c0197bc24dfb5;https://lenta.ru/news/2020/04/19/reason/;В Москве назвали причину роста числа заражений коронавирусом;lenta.ru;2020-04-19 08:49:00
5e9c6face07c0197bc24dfb6;https://lenta.ru/news/2020/04/19/mesto/;В Москве оценили заполненность больниц;lenta.ru;2020-04-19 08:42:00
5e9c6face07c0197bc24dfb7;https://lenta.ru/news/2020/04/19/second_wave/;Предсказана мощность второй волны эпидемии коронавируса;lenta.ru;2020-04-19 07:56:00
5e9c6face07c0197bc24dfb8;https://lenta.ru/news/2020/04/19/100/;Подсчитано число россиян старше 100 лет;lenta.ru;2020-04-19 07:17:02
5e9c6face07c0197bc24dfb9;https://lenta.ru/news/2020/04/18/fire/;Благодатный огонь сошел в Иерусалиме;lenta.ru;2020-04-18 13:55:00
5e9c6face07c0197bc24dfba;https://lenta.ru/news/2020/04/18/coronavirusnewinfo/;Опубликованы данные по заразившимся коронавирусом на утро 18 апреля;lenta.ru;2020-04-18 07:50:00
5e9c6face07c0197bc24dfbb;https://lenta.ru/news/2020/04/18/trump/;Трамп дал прогноз по числу жертв коронавируса в США;lenta.ru;2020-04-18 06:07:00
5e9c6face07c0197bc24dfbc;https://lenta.ru/news/2020/04/18/700/;Число зараженных коронавирусом в США превысило 700 тысяч;lenta.ru;2020-04-18 04:37:24
5e9c6face07c0197bc24dfbd;https://lenta.ru/news/2020/04/17/no_help/;Господдержка в России оказалась недоступной для половины компаний;lenta.ru;2020-04-17 16:29:00
5e9c6face07c0197bc24dfbe;https://lenta.ru/news/2020/04/17/wti/;Цена американской нефти упала до минимума;lenta.ru;2020-04-17 16:19:00
5e9c6face07c0197bc24dfbf;https://lenta.ru/news/2020/04/17/bulgaria/;В Европе обвинили российскую компанию в завышении цен на бензин;lenta.ru;2020-04-17 15:14:00
5e9c6face07c0197bc24dfc0;https://lenta.ru/news/2020/04/17/advokat/;Раскрыта роль авторитета Егорки в поимке ФСБ одного из главных адвокатов России;lenta.ru;2020-04-17 13:13:00
5e9c6face07c0197bc24dfc1;https://lenta.ru/news/2020/04/17/verzilov/;Верзилова из Pussy Riot задержали в полицейской форме за нарушение самоизоляции;lenta.ru;2020-04-17 12:37:00
5e9c6face07c0197bc24dfc2;https://lenta.ru/news/2020/04/17/irk/;Сгоревшую во время бунта российскую колонию показали с дрона;lenta.ru;2020-04-17 11:39:00
5e9c6face07c0197bc24dfc3;https://lenta.ru/news/2020/04/17/piter/;Подполковник ГИБДД дал взятку знакомому и был задержан;lenta.ru;2020-04-17 10:30:00
5e9c6face07c0197bc24dfc4;https://lenta.ru/news/2020/04/16/drinks/;Названы самые вредные напитки в период самоизоляции;lenta.ru;2020-04-16 03:28:01
5e9c6face07c0197bc24dfc5;https://lenta.ru/news/2020/04/16/doklad/;Опубликован доклад Сталину о самоубийстве Гитлера;lenta.ru;2020-04-16 00:51:00
5e9c6face07c0197bc24dfc6;https://lenta.ru/news/2020/04/16/dogs/;Назван главный виновник пандемии коронавируса;lenta.ru;2020-04-16 00:10:00
5e9c6face07c0197bc24dfc7;https://lenta.ru/news/2020/04/15/hard/;Названы признаки тяжелой формы коронавируса;lenta.ru;2020-04-15 21:02:00
5e9c6face07c0197bc24dfc8;https://lenta.ru/news/2020/04/19/fanatanglclub/;Пятилетний фанат английского клуба предложил другой команде деньги за игрока;lenta.ru;2020-04-19 11:35:00
5e9c6face07c0197bc24dfc9;https://lenta.ru/news/2020/04/19/ikerheart/;Касильяс рассказал о страхах после перенесенного инфаркта;lenta.ru;2020-04-19 09:51:00
5e9c6face07c0197bc24dfca;https://lenta.ru/news/2020/04/18/khl70kg/;Игрок клуба КХЛ поднял 70-килограммовую штангу одной рукой;lenta.ru;2020-04-19 07:30:38
5e9c6face07c0197bc24dfcb;https://lenta.ru/news/2020/04/19/chifirnytbynishtyak/;Кокорин предпочел чифир шампанскому и Круга рэперу PSY;lenta.ru;2020-04-19 00:29:07
5e9c6face07c0197bc24dfcc;https://lenta.ru/news/2020/04/17/your_fault/;Гитарист Queen обвинил мясоедов в пандемии коронавируса;lenta.ru;2020-04-17 15:12:00
5e9c6face07c0197bc24dfcd;https://lenta.ru/news/2020/04/17/uralova/;Умерла звезда фильма «Июльский дождь» Евгения Уралова;lenta.ru;2020-04-17 14:28:00
5e9c6face07c0197bc24dfce;https://lenta.ru/news/2020/04/17/geegun_rehab/;Сбрившего брови рэпера Джигана отправили в элитный реабилитационный центр;lenta.ru;2020-04-17 14:15:00
5e9c6face07c0197bc24dfcf;https://lenta.ru/news/2020/04/17/solo/;Объяснена эволюция женской мастурбации в сериалах;lenta.ru;2020-04-17 13:07:00
5e9c6face07c0197bc24dfd0;https://lenta.ru/news/2020/04/17/weather_cat/;Ведущий прогноза погоды провел эфир с кошкой из дома и умилил зрителей;lenta.ru;2020-04-17 19:36:00
5e9c6face07c0197bc24dfd1;https://lenta.ru/news/2020/04/17/televrach/;Назвавшая коронавирус «чудом чудесным» Малышева ответила критикам;lenta.ru;2020-04-17 18:11:00
5e9c6face07c0197bc24dfd2;https://lenta.ru/news/2020/04/17/milonov_roast/;Комики пригласили Милонова в гости и «прожарили» его за ненависть к геям;lenta.ru;2020-04-17 16:55:00
5e9c6face07c0197bc24dfd3;https://lenta.ru/news/2020/04/17/smi/;Правительство попросили включить СМИ в перечень наиболее пострадавших отраслей;lenta.ru;2020-04-17 16:03:00
5e9c6face07c0197bc24dfd4;https://lenta.ru/news/2020/04/17/lyst/;Названы самые популярные в мире бренды одежды;lenta.ru;2020-04-17 15:42:00
5e9c6face07c0197bc24dfd5;https://lenta.ru/news/2020/04/17/gerkules/;Россиянкам посоветовали сохранять красоту с помощью геркулеса в самоизоляции;lenta.ru;2020-04-17 14:49:00
5e9c6face07c0197bc24dfd6;https://lenta.ru/news/2020/04/17/bikiniworkout/;Звезда популярного шоу показала домашнюю тренировку в бикини;lenta.ru;2020-04-17 14:27:00
5e9c6face07c0197bc24dfd7;https://lenta.ru/news/2020/04/17/tapkirybki/;Россиянин начал торговать резиновыми тапками в форме рыб и заработал миллионы;lenta.ru;2020-04-17 13:49:00
5e9c6face07c0197bc24dfd8;https://lenta.ru/news/2020/04/15/video/;Появилось видео авиакатастрофы SSJ-100 в Шереметьево;lenta.ru;2020-04-15 13:01:00
5e9c6face07c0197bc24dfd9;https://lenta.ru/news/2020/04/15/krym/;Раскрыты риски курортов Крыма из-за пандемии коронавируса;lenta.ru;2020-04-15 11:39:00
5e9c6face07c0197bc24dfda;https://lenta.ru/news/2020/04/15/scotch/;Раскрыт секрет использования скотча для повреждений на самолетах;lenta.ru;2020-04-15 10:12:00
5e9c6face07c0197bc24dfdb;https://lenta.ru/news/2020/04/15/stereo/;Раскрыты главные заблуждения иностранцев по поводу России;lenta.ru;2020-04-15 05:28:00
5e9c6face07c0197bc24dfdc;https://lenta.ru/news/2020/04/16/wakeup/;«Покойница» очнулась при подготовке к похоронам;lenta.ru;2020-04-16 09:00:57
5e9c6face07c0197bc24dfdd;https://lenta.ru/news/2020/04/16/not_asthma/;Победивший коронавирус 17-летний пациент сделал предупреждение подросткам;lenta.ru;2020-04-16 07:07:19
5e9c6face07c0197bc24dfde;https://lenta.ru/news/2020/04/16/bruise/;Обнаружен необычный симптом коронавируса;lenta.ru;2020-04-16 05:02:21
5e9c6face07c0197bc24dfdf;https://lenta.ru/news/2020/04/16/couple/;Супруги прожили вместе 60 лет и умерли от коронавируса в один день;lenta.ru;2020-04-16 02:13:34
5e9c6face07c0197bc24dfe0;https://lenta.ru/news/2020/04/16/couple/;Супруги прожили вместе 60 лет и умерли от коронавируса в один день;lenta.ru;2020-04-16 02:13:34
5e9c6face07c0197bc24dfe1;https://lenta.ru/news/2020/04/16/couple/;Супруги прожили вместе 60 лет и умерли от коронавируса в один день;lenta.ru;2020-04-16 02:13:34
5e9c6face07c0197bc24dfe2;https://lenta.ru/news/2020/04/16/couple/;Супруги прожили вместе 60 лет и умерли от коронавируса в один день;lenta.ru;2020-04-16 02:13:34
5e9c6face07c0197bc24dfe3;https://lenta.ru/news/2020/04/16/couple/;Супруги прожили вместе 60 лет и умерли от коронавируса в один день;lenta.ru;2020-04-16 02:13:34
5e9c6face07c0197bc24dfe4;https://lenta.ru/news/2020/04/16/koronu_doloy/;Московские застройщики воспротивились самоизоляции;lenta.ru;2020-04-16 15:48:00
5e9c6face07c0197bc24dfe5;https://lenta.ru/news/2020/04/16/block/;Пенсионерку из российского города бросили в сгоревшем бараке;lenta.ru;2020-04-16 14:15:00
5e9c6face07c0197bc24dfe6;https://lenta.ru/news/2020/04/16/deadly_cleaning/;Москвич погиб при попытке убраться в квартире;lenta.ru;2020-04-16 12:44:42
5e9c6face07c0197bc24dfe7;https://lenta.ru/news/2020/04/16/turkey/;Россияне бросились скупать жилье в Турции;lenta.ru;2020-04-16 12:18:00
5e9c6face07c0197bc24dfe8;https://lenta.ru/news/2020/04/17/musikk/;Российский регион закупит десятки музыкальных инструментов;lenta.ru;2020-04-17 15:58:00
5e9c6face07c0197bc24dfe9;https://lenta.ru/news/2020/04/17/tambov/;Российский регион досрочно завершил лесокультурный сезон;lenta.ru;2020-04-17 16:28:00
5e9c6face07c0197bc24dfea;https://lenta.ru/news/2020/04/17/krasnoyarsk/;Российские предприятия рассказали о реализации нацпроекта в условиях пандемии;lenta.ru;2020-04-17 15:39:12
5e9c6face07c0197bc24dfeb;https://news.mail.ru/society/41450650/;В России впервые выявлено более 6000 больных коронавирусом за сутки;Ведомости;2020-04-19 12:14:39
5e9c6face07c0197bc24dfec;https://news.mail.ru/society/41453467/;Ученые назвали тревожный симптом коронавируса;РИА Новости;2020-04-19 17:03:58
5e9c6face07c0197bc24dfed;https://news.mail.ru/politics/41453132/;Власти КНДР опровергли заявление Трампа о получении письма от Ким Чен Ына;ТАСС;2020-04-19 17:54:31
5e9c6face07c0197bc24dfee;https://news.mail.ru/incident/41453715/;Вору в законе подобрали «профессиональную» статью;Коммерсантъ;2020-04-19 17:21:55
5e9c6face07c0197bc24dfef;https://sportmail.ru/news/figure-skating/41450332/;Уехавший в США русский фигурист Красножон рассказал о масштабах паники американцев во время пандемии коронавируса;Sport24;2020-04-19 14:38:50
5e9c6face07c0197bc24dff0;https://news.mail.ru/incident/41453715/;Вору в законе подобрали «профессиональную» статью;Коммерсантъ;2020-04-19 17:21:55
5e9c6face07c0197bc24dff1;https://sportmail.ru/news/figure-skating/41450332/;Уехавший в США русский фигурист Красножон рассказал о масштабах паники американцев во время пандемии коронавируса;Sport24;2020-04-19 14:38:50
5e9c6face07c0197bc24dff2;https://news.mail.ru/politics/41453332/;Российские военные испытали танк «Армата» в Сирии;Интерфакс;2020-04-19 16:43:05
5e9c6face07c0197bc24dff3;https://news.mail.ru/society/41452676/;Коронавирус оживил старый российский мем (фото);Новости Mail.ru;2020-04-19 15:37:37
5e9c6face07c0197bc24dff4;https://news.mail.ru/society/41450047/;Академик РАН дал прогноз о мощности второй волны COVID-19;m24.ru;2020-04-19 10:55:35
5e9c6face07c0197bc24dff5;https://news.mail.ru/politics/41452177/;Песков: наступило «авральное время», которое требует ручного управления;РИА Новости;2020-04-19 16:01:11
5e9c6face07c0197bc24dff6;https://news.mail.ru/society/41451890/;Ученые получили новые данные о бессимптомном протекании COVID-19;Новости Mail.ru;2020-04-19 13:43:58
5e9c6face07c0197bc24dff7;https://sportmail.ru/news/football-rus-premier/41453277/;РПЛ планирует возобновить чемпионат с середины июня по середину июля;Спорт РИА Новости;2020-04-19 16:34:45
5e9c6face07c0197bc24dff8;https://news.mail.ru/politics/41449357/;Число бессимптомных носителей коронавируса в Москве выросло до 60%;ТАСС;2020-04-19 09:45:02
5e9c6face07c0197bc24dff9;https://news.mail.ru/incident/41450678/;В Москве за сутки выявили 3570 новых случаев заражения коронавирусом;РИА Новости;2020-04-19 11:23:53
5e9c6face07c0197bc24dffa;https://news.mail.ru/politics/41452696/;Жители Подмосковья могут получить цифровой пропуск с помощью СМС;РИАМО;2020-04-19 15:07:31
5e9c6face07c0197bc24dffb;https://news.mail.ru/politics/41450266/;Собянин установил выплаты донорам крови с антителами на COVID-19;m24.ru;2020-04-19 10:52:11
5e9c6face07c0197bc24dffc;https://news.mail.ru/society/41449432/;В Москве еще 12 частных лабораторий начали проводить тесты на коронавирус;ТАСС;2020-04-19 08:50:29
5e9c6face07c0197bc24dffd;https://news.mail.ru/incident/41449864/;В Москве пассажир такси отобрал у водителя почти 19 тыс. рублей;ТАСС;2020-04-19 11:28:47
5e9c6face07c0197bc24dffe;https://news.mail.ru/politics/41452118/;Путин: «фобии прошлого» постепенно преодолеваются на постсоветском пространстве;ТАСС;2020-04-19 14:34:53
5e9c6face07c0197bc24dfff;https://news.mail.ru/politics/41452413/;В Кремле допустили выход на плато по COVID-19 на следующей неделе;Известия;2020-04-19 14:23:05
5e9c6face07c0197bc24e000;https://news.mail.ru/politics/41450074/;Глава лаборатории в Ухане прокомментировал обвинения в создании коронавируса;Lenta.Ru;2020-04-19 10:30:27
5e9c6face07c0197bc24e001;https://news.mail.ru/politics/41449639/;Путин заявил о полном контроле над ситуацией с коронавирусом в России;РИА Новости;2020-04-19 09:20:49
5e9c6face07c0197bc24e002;https://news.mail.ru/economics/41452672/;Орешкин рассказал о негативном прогнозе по итогам второго квартала;РИА Новости;2020-04-19 16:35:56
5e9c6face07c0197bc24e003;https://news.mail.ru/economics/41452605/;Силуанов прогнозировал уменьшение объема ФНБ к концу года до 7 трлн рублей;Интерфакс;2020-04-19 15:19:00
5e9c6face07c0197bc24e004;https://news.mail.ru/economics/41449362/;США предрекли рекордный госдолг из-за коронавируса;Lenta.Ru;2020-04-19 08:28:22
5e9c6face07c0197bc24e005;https://news.mail.ru/economics/41448412/;Эксперт рассказал, как самозанятым получить кредитные каникулы;РИА Новости;2020-04-19 03:09:35
5e9c6face07c0197bc24e006;https://news.mail.ru/society/41453628/;Цветную бурю из глиттера показали в замедленной съемке (видео);Новости Mail.ru;2020-04-19 17:11:28
5e9c6face07c0197bc24e007;https://news.mail.ru/society/41448513/;МЧС советует после покупки замачивать в воде овощи и зелень;ТАСС;2020-04-19 14:18:53
5e9c6face07c0197bc24e008;https://news.mail.ru/society/41451806/;Чубайс предсказал падение числа заражений коронавирусом в России к концу мая;Forbes;2020-04-19 13:42:44
5e9c6face07c0197bc24e009;https://news.mail.ru/society/41450130/;Историк опроверг миф о насилии Красной армии над жителями Германии;РИА Новости;2020-04-19 12:37:16
5e9c6face07c0197bc24e00a;https://news.mail.ru/incident/41449192/;WSJ: власти США заказали по завышенной стоимости 20 млн респираторов;ТАСС;2020-04-19 09:54:35
5e9c6face07c0197bc24e00b;https://news.mail.ru/incident/41448888/;Число жертв коронавируса в мире превысило 160 тысяч человек;Интерфакс;2020-04-19 06:37:25
5e9c6face07c0197bc24e00c;https://news.mail.ru/incident/41448640/;В Китае за сутки выявили 16 случаев заражения коронавирусом;РИА Новости;2020-04-19 04:37:53
5e9c6face07c0197bc24e00d;https://news.mail.ru/incident/41447196/;В штате Нью-Йорк снижается число госпитализированных с COVID-19;ТАСС;2020-04-18 21:47:54
